Sample_Name,Microbiome,Seed_Type,Reps,Microbiome_Seed,Bac_cutis,Bac_timonensis,Bac_kribbi,Bac_faecichinchillae,Bac_rodentium,Bac_caccae,Bac_ovatus,Bac_acidifaciens,Bac_xylanisolvens,Bac_fragilis,Bac_thetaiotaomicron,Bac_intestinalis,Bac_faecis,Bac_cellulosilyticus,Bac_clarus,Bac_plebeius,Bac_coprocola,Bac_stercoris,Bac_eggerthii,Bac_salyersiae,Bac_nordii,Bac_uniformis,Bac_paurosaccharolyticus,Bac_sartorii,Bac_massiliensis,Bac_vulgatus,Bac_dorei,Bac_caecimuris,Bac_cutis_log2,Bac_timonensis_log2,Bac_kribbi_log2,Bac_faecichinchillae_log2,Bac_rodentium_log2,Bac_caccae_log2,Bac_ovatus_log2,Bac_acidifaciens_log2,Bac_xylanisolvens_log2,Bac_fragilis_log2,Bac_thetaiotaomicron_log2,Bac_intestinalis_log2,Bac_faecis_log2,Bac_cellulosilyticus_log2,Bac_clarus_log2,Bac_plebeius_log2,Bac_coprocola_log2,Bac_stercoris_log2,Bac_eggerthii_log2,Bac_salyersiae_log2,Bac_nordii_log2,Bac_uniformis_log2,Bac_paurosaccharolyticus_log2,Bac_sartorii_log2,Bac_massiliensis_log2,Bac_vulgatus_log2,Bac_dorei_log2,Bac_caecimuris_log2
S2-PHG35-2,S2,PHG35,2,S2_PHG35,0,0,2,0,0,206,795,7,0,1,1,0,0,56,0,0,0,0,0,0,67,473,0,0,0,7,531,1,0,0,1.584962501,0,0,7.693486957,9.636624621,3,0,1,1,0,0,5.832890014,0,0,0,0,0,0,6.087462841,8.888743249,0,0,0,3,9.055282436,1
S21-PHG35-1,S21,PHG35,1,S21_PHG35,0,0,3,0,0,0,3551,109,0,1,221,1,0,2,0,0,0,0,4,126,4,720,0,0,0,930,6,0,0,0,2,0,0,0,11.79441587,6.781359714,0,1,7.794415866,1,0,1.584962501,0,0,0,0,2.321928095,6.988684687,2.321928095,9.493855449,0,0,0,9.862637358,2.807354922,0
S17-PHG35-2,S17,PHG35,2,S17_PHG35,0,0,12,0,0,0,1666,0,0,0,7,0,0,1,26,0,0,3,1,0,0,1,0,0,3,1565,265,0,0,0,3.700439718,0,0,0,10.70303839,0,0,0,3,0,0,1,4.754887502,0,0,2,1,0,0,1,0,0,2,10.6128685,8.055282436,0
S7-PHG35-2,S7,PHG35,2,S7_PHG35,0,0,2,0,0,0,673,1,0,90,268,0,0,4,0,0,0,4,1,0,0,471,0,0,1,13,379,0,0,0,1.584962501,0,0,0,9.396604781,1,0,6.50779464,8.071462363,0,0,2.321928095,0,0,0,2.321928095,1,0,0,8.882643049,0,0,1,3.807354922,8.569855608,0
S12-PHG39-2,S12,PHG39,2,S12_PHG39,0,0,0,1,0,97,220,0,0,0,124,0,0,3,0,0,0,393,4,0,0,23,0,0,256,733,0,0,0,0,0,1,0,6.614709844,7.787902559,0,0,0,6.965784285,0,0,2,0,0,0,8.622051819,2.321928095,0,0,4.584962501,0,0,8.005624549,9.519636253,0,0
S3-PHG39-2,S3,PHG39,2,S3_PHG39,0,1,4,0,0,30,724,10,0,1,65,0,0,132,0,0,0,124,1,0,7,167,0,0,97,556,5,0,0,1,2.321928095,0,0,4.95419631,9.501837185,3.459431619,0,1,6.044394119,0,0,7.055282436,0,0,0,6.965784285,1,0,3,7.392317423,0,0,6.614709844,9.121533517,2.584962501,0
S15-PHG39-2,S15,PHG39,2,S15_PHG39,0,1,4,0,0,1,304,2,0,0,45,0,0,118,0,6,0,479,0,0,0,256,0,0,371,381,49,0,0,1,2.321928095,0,0,1,8.252665432,1.584962501,0,0,5.523561956,0,0,6.894817763,0,2.807354922,0,8.906890596,0,0,0,8.005624549,0,0,8.539158811,8.577428828,5.64385619,0
S9-PHG39-1,S9,PHG39,1,S9_PHG39,0,2,0,0,0,53,684,2,0,1,43,1,0,3,0,27,63,346,113,0,1,121,0,0,78,1393,2,0,0,1.584962501,0,0,0,5.754887502,9.419960178,1.584962501,0,1,5.459431619,1,0,2,0,4.807354922,6,8.438791853,6.832890014,0,1,6.930737338,0,0,6.303780748,10.44501485,1.584962501,0
S6-PHG39-2,S6,PHG39,2,S6_PHG39,0,0,6,0,0,1,1031,0,0,257,410,53,0,12,2,0,0,3,55,8,1,192,0,0,2,1200,155,0,0,0,2.807354922,0,0,1,10.01122726,0,0,8.011227255,8.682994584,5.754887502,0,3.700439718,1.584962501,0,0,2,5.807354922,3.169925001,1,7.592457037,0,0,1.584962501,10.23002044,7.285402219,0
S2-PHG39-1,S2,PHG39,1,S2_PHG39,0,1,0,0,0,186,533,6,0,0,7,0,0,83,0,4,1,3,2,0,77,390,0,0,1,9,590,0,0,1,0,0,0,7.54689446,9.060695932,2.807354922,0,0,3,0,0,6.392317423,0,2.321928095,1,2,1.584962501,0,6.285402219,8.611024797,0,0,1,3.321928095,9.20701432,0
S18-PHG39-1,S18,PHG39,1,S18_PHG39,0,0,3,0,1,1,403,1,1,189,426,0,0,0,2,0,0,5,759,0,0,468,0,0,2,44,1997,0,0,0,2,0,1,1,8.658211483,1,1,7.569855608,8.73809226,0,0,0,1.584962501,0,0,2.584962501,9.569855608,0,0,8.873444113,0,0,1.584962501,5.491853096,10.96434087,0
S19-PHG39-2,S19,PHG39,2,S19_PHG39,0,0,1,1,0,29,299,2,0,0,60,0,0,111,0,0,0,127,0,8,0,185,0,0,223,424,17,0,0,0,1,1,0,4.906890596,8.22881869,1.584962501,0,0,5.930737338,0,0,6.807354922,0,0,0,7,0,3.169925001,0,7.539158811,0,0,7.807354922,8.731319031,4.169925001,0
S12-PHG39-1,S12,PHG39,1,S12_PHG39,0,0,1,0,0,157,426,2,0,0,196,0,0,5,0,0,1,484,0,0,0,29,0,0,224,789,2,0,0,0,1,0,0,7.303780748,8.73809226,1.584962501,0,0,7.622051819,0,0,2.584962501,0,0,1,8.921840937,0,0,0,4.906890596,0,0,7.813781191,9.625708843,1.584962501,0
S22-PHG39-1,S22,PHG39,1,S22_PHG39,1,0,1,0,0,83,861,2,0,5,0,0,0,0,0,0,0,0,0,0,0,964,0,0,1,1621,0,0,1,0,1,0,0,6.392317423,9.751544059,1.584962501,0,2.584962501,0,0,0,0,0,0,0,0,0,0,0,9.914385132,0,0,1,10.6635581,0,0
S16-PHG39-2,S16,PHG39,2,S16_PHG39,0,0,1,0,0,0,125,0,0,0,85,1,0,21,0,0,0,18,0,2,29,55,0,0,285,424,0,0,0,0,1,0,0,0,6.977279923,0,0,0,6.426264755,1,0,4.459431619,0,0,0,4.247927513,0,1.584962501,4.906890596,5.807354922,0,0,8.159871337,8.731319031,0,0
S24-PHG39-1,S24,PHG39,1,S24_PHG39,0,0,6,0,0,9,1430,1,0,0,131,0,0,139,0,0,0,0,1,0,0,464,0,0,696,2658,2,0,0,0,2.807354922,0,0,3.321928095,10.48280796,1,0,0,7.044394119,0,0,7.129283017,0,0,0,0,1,0,0,8.861086906,0,0,9.445014846,11.37666806,1.584962501,0
S14-PHG39-1,S14,PHG39,1,S14_PHG39,0,0,0,0,0,1,42,1,0,0,8,0,0,0,0,1,0,0,0,0,0,2,0,0,2,205,185,0,0,0,0,0,0,1,5.426264755,1,0,0,3.169925001,0,0,0,0,1,0,0,0,0,0,1.584962501,0,0,1.584962501,7.686500527,7.539158811,0
S7-PHG39-1,S7,PHG39,1,S7_PHG39,1,0,3,1,0,0,834,1,0,163,374,0,0,0,0,0,0,0,0,0,0,563,0,0,1,9,492,0,1,0,2,1,0,0,9.705632387,1,0,7.357552005,8.550746785,0,0,0,0,0,0,0,0,0,0,9.139551352,0,0,1,3.321928095,8.945443836,0
S4-PHG39-1,S4,PHG39,1,S4_PHG39,0,0,2,0,0,0,86,846,0,0,151,0,0,217,0,0,0,500,0,0,35,148,0,15,0,648,3,5,0,0,1.584962501,0,0,0,6.442943496,9.726218159,0,0,7.247927513,0,0,7.768184325,0,0,0,8.968666793,0,0,5.169925001,7.21916852,0,4,0,9.342074668,2,2.584962501
S9-PHG39-2,S9,PHG39,2,S9_PHG39,0,0,0,0,0,41,481,1,0,0,56,0,0,0,0,16,60,388,143,0,0,133,0,0,66,1285,4,0,0,0,0,0,0,5.392317423,8.912889336,1,0,0,5.832890014,0,0,0,0,4.087462841,5.930737338,8.603626345,7.169925001,0,0,7.06608919,0,0,6.06608919,10.32867493,2.321928095,0
S3-PHG39-1,S3,PHG39,1,S3_PHG39,1,1,11,0,0,33,1150,2,0,1,71,0,0,127,0,1,1,135,0,0,9,199,0,0,133,537,3,1,1,1,3.584962501,0,0,5.087462841,10.16867212,1.584962501,0,1,6.169925001,0,0,7,0,1,1,7.087462841,0,0,3.321928095,7.64385619,0,0,7.06608919,9.071462363,2,1
S5-PHG39-2,S5,PHG39,2,S5_PHG39,1,1,2,1,0,2,86,0,0,144,641,0,1,1174,59,0,1,8,0,0,76,324,0,0,0,1249,3,0,1,1,1.584962501,1,0,1.584962501,6.442943496,0,0,7.17990909,9.326429487,0,1,10.19844504,5.906890596,0,1,3.169925001,0,0,6.266786541,8.344295908,0,0,0,10.28771238,2,0
S21-PHG39-2,S21,PHG39,2,S21_PHG39,0,0,6,0,0,0,2046,131,1,1,311,0,0,4,0,0,0,0,2,203,3,765,0,0,0,1343,5,0,0,0,2.807354922,0,0,0,10.99929539,7.044394119,1,1,8.285402219,0,0,2.321928095,0,0,0,0,1.584962501,7.672425342,2,9.581200582,0,0,0,10.39231742,2.584962501,0
S17-PHG39-1,S17,PHG39,1,S17_PHG39,0,0,11,0,0,2,1238,0,0,0,5,0,0,0,32,0,0,2,0,0,0,6,0,0,3,1478,247,0,0,0,3.584962501,0,0,1.584962501,10.27496047,0,0,0,2.584962501,0,0,0,5.044394119,0,0,1.584962501,0,0,0,2.807354922,0,0,2,10.53040634,7.95419631,0
S22-PHG39-2,S22,PHG39,2,S22_PHG39,2,0,0,0,0,82,636,2,0,9,0,0,0,1,0,0,0,0,0,0,0,1030,0,0,5,1734,0,0,1.584962501,0,0,0,0,6.375039431,9.315149562,1.584962501,0,3.321928095,0,0,0,1,0,0,0,0,0,0,0,10.00982862,0,0,2.584962501,10.76071995,0,0
S4-PHG39-2,S4,PHG39,2,S4_PHG39,0,3,2,1,0,0,102,829,0,0,146,0,0,253,0,0,0,468,0,0,26,117,0,6,1,586,2,3,0,2,1.584962501,1,0,0,6.686500527,9.696967526,0,0,7.199672345,0,0,7.988684687,0,0,0,8.873444113,0,0,4.754887502,6.882643049,0,2.807354922,1,9.197216693,1.584962501,2
S14-PHG39-2,S14,PHG39,2,S14_PHG39,0,0,0,0,0,0,20,0,0,0,2,0,0,2,0,0,0,1,1,0,0,3,0,0,2,148,144,0,0,0,0,0,0,0,4.392317423,0,0,0,1.584962501,0,0,1.584962501,0,0,0,1,1,0,0,2,0,0,1.584962501,7.21916852,7.17990909,0
S20-PHG39-2,S20,PHG39,2,S20_PHG39,0,1,1,0,0,46,233,3,0,27,227,0,0,374,0,0,0,0,0,0,12,287,0,0,1,542,0,0,0,1,1,0,0,5.554588852,7.87036472,2,0,4.807354922,7.832890014,0,0,8.550746785,0,0,0,0,0,0,3.700439718,8.169925001,0,0,1,9.084808388,0,0
S24-PHG39-2,S24,PHG39,2,S24_PHG39,0,0,5,0,0,2,789,0,0,0,123,0,0,142,0,0,1,1,0,0,0,364,0,0,635,2241,7,0,0,0,2.584962501,0,0,1.584962501,9.625708843,0,0,0,6.95419631,0,0,7.159871337,0,0,1,1,0,0,0,8.511752654,0,0,9.312882955,11.13057056,3,0
S18-PHG39-2,S18,PHG39,2,S18_PHG39,0,0,3,0,0,0,362,4,0,258,385,0,2,6,0,0,0,0,660,0,0,536,0,0,2,27,1639,0,0,0,2,0,0,0,8.503825738,2.321928095,0,8.016808288,8.592457037,0,1.584962501,2.807354922,0,0,0,0,9.368506462,0,0,9.068778278,0,0,1.584962501,4.807354922,10.6794801,0
S20-PHG39-1,S20,PHG39,1,S20_PHG39,0,1,2,0,1,71,159,0,1,43,197,0,0,306,0,0,0,5,4,0,10,351,0,0,0,580,0,0,0,1,1.584962501,0,1,6.169925001,7.321928095,0,1,5.459431619,7.62935662,0,0,8.262094845,0,0,0,2.584962501,2.321928095,0,3.459431619,8.459431619,0,0,0,9.182394353,0,0
S1-PHG39-1,S1,PHG39,1,S1_PHG39,0,2,0,0,0,10,125,1,0,2,56,0,0,175,0,0,0,328,7,7,0,73,0,0,71,529,2,0,0,1.584962501,0,0,0,3.459431619,6.977279923,1,0,1.584962501,5.832890014,0,0,7.459431619,0,0,0,8.361943774,3,3,0,6.209453366,0,0,6.169925001,9.049848549,1.584962501,0
S5-PHG39-1,S5,PHG39,1,S5_PHG39,0,8,0,3,0,5,70,1,0,285,592,0,2,2192,57,0,0,0,0,0,92,364,0,0,0,985,4,0,0,3.169925001,0,2,0,2.584962501,6.14974712,1,0,8.159871337,9.211888295,0,1.584962501,11.0986901,5.857980995,0,0,0,0,0,6.539158811,8.511752654,0,0,0,9.945443836,2.321928095,0
S19-PHG39-1,S19,PHG39,1,S19_PHG39,1,0,3,0,0,29,318,2,0,1,55,2,0,140,0,0,0,100,1,3,0,151,0,0,182,380,8,0,1,0,2,0,0,4.906890596,8.317412614,1.584962501,0,1,5.807354922,1.584962501,0,7.139551352,0,0,0,6.658211483,1,2,0,7.247927513,0,0,7.515699838,8.573647187,3.169925001,0
S1-PHG39-2,S1,PHG39,2,S1_PHG39,0,0,1,0,0,17,262,1,1,0,95,0,0,234,0,0,0,506,4,9,1,168,0,0,102,757,9,0,0,0,1,0,0,4.169925001,8.038918989,1,1,0,6.584962501,0,0,7.876516947,0,0,0,8.985841937,2.321928095,3.321928095,1,7.400879436,0,0,6.686500527,9.566054038,3.321928095,0
S16-PHG39-1,S16,PHG39,1,S16_PHG39,0,0,1,0,0,0,165,1,0,0,77,0,0,38,0,0,0,38,1,0,16,64,0,1,285,384,2,0,0,0,1,0,0,0,7.375039431,1,0,0,6.285402219,0,0,5.285402219,0,0,0,5.285402219,1,0,4.087462841,6.022367813,0,1,8.159871337,8.588714636,1.584962501,0
S6-PHG39-1,S6,PHG39,1,S6_PHG39,0,0,7,0,0,0,1072,2,0,241,395,85,0,10,2,0,0,3,56,5,0,237,0,0,0,1274,141,2,0,0,3,0,0,0,10.06743436,1.584962501,0,7.918863237,8.62935662,6.426264755,0,3.459431619,1.584962501,0,0,2,5.832890014,2.584962501,0,7.894817763,0,0,0,10.31628153,7.14974712,1.584962501
S2-PHG39-2,S2,PHG39,2,S2_PHG39,0,0,2,0,0,200,627,12,0,0,3,0,0,34,0,0,0,1,3,2,61,405,0,0,3,14,555,0,0,0,1.584962501,0,0,7.651051691,9.294620749,3.700439718,0,0,2,0,0,5.129283017,0,0,0,1,2,1.584962501,5.95419631,8.665335917,0,0,2,3.906890596,9.118941073,0
S21-PHG39-1,S21,PHG39,1,S21_PHG39,0,0,11,0,0,0,2312,102,1,2,285,0,4,2,0,0,0,0,2,188,4,763,0,0,2,1158,0,0,0,0,3.584962501,0,0,0,11.17554955,6.686500527,1,1.584962501,8.159871337,0,2.321928095,1.584962501,0,0,0,0,1.584962501,7.562242424,2.321928095,9.577428828,0,0,1.584962501,10.17866485,0,0
S17-PHG39-2,S17,PHG39,2,S17_PHG39,0,0,3,0,0,0,1971,1,0,0,13,0,0,3,48,0,0,0,0,0,1,2,0,0,0,1619,331,0,0,0,2,0,0,0,10.94544384,1,0,0,3.807354922,0,0,2,5.614709844,0,0,0,0,0,1,1.584962501,0,0,0,10.6617781,8.375039431,0
S15-PHG39-1,S15,PHG39,1,S15_PHG39,0,0,2,0,0,0,348,0,0,0,56,0,0,90,0,5,0,518,0,0,0,200,0,0,457,396,29,0,0,0,1.584962501,0,0,0,8.447083226,0,0,0,5.832890014,0,0,6.50779464,0,2.584962501,0,9.019590728,0,0,0,7.651051691,0,0,8.839203788,8.632995197,4.906890596,0
S7-PHG39-2,S7,PHG39,2,S7_PHG39,0,0,2,1,0,2,617,2,0,98,252,0,0,0,0,0,0,1,0,0,1,472,0,0,1,9,366,0,0,0,1.584962501,1,0,1.584962501,9.271463028,1.584962501,0,6.62935662,7.982993575,0,0,0,0,0,0,1,0,0,1,8.885696373,0,0,1,3.321928095,8.519636253,0
S12-PHG47-2,S12,PHG47,2,S12_PHG47,0,0,0,0,0,233,735,1,0,0,255,0,0,8,0,1,0,1038,0,0,0,42,0,0,426,1686,3,0,0,0,0,0,0,7.87036472,9.523561956,1,0,0,8,0,0,3.169925001,0,1,0,10.02097994,0,0,0,5.426264755,0,0,8.73809226,10.72024426,2,0
S3-PHG47-2,S3,PHG47,2,S3_PHG47,0,0,12,0,0,20,2130,2,0,0,57,0,0,214,0,0,0,109,2,0,3,148,0,0,116,470,2,1,0,0,3.700439718,0,0,4.392317423,11.05731488,1.584962501,0,0,5.857980995,0,0,7.74819285,0,0,0,6.781359714,1.584962501,0,2,7.21916852,0,0,6.87036472,8.87958325,1.584962501,1
S15-PHG47-2,S15,PHG47,2,S15_PHG47,0,0,3,0,0,0,311,1,0,0,24,0,0,66,0,2,0,788,1,0,0,257,0,0,375,410,51,0,0,0,2,0,0,0,8.285402219,1,0,0,4.64385619,0,0,6.06608919,0,1.584962501,0,9.62388149,1,0,0,8.011227255,0,0,8.554588852,8.682994584,5.700439718,0
S9-PHG47-1,S9,PHG47,1,S9_PHG47,0,0,1,0,0,36,1073,1,0,1,19,0,0,2,0,13,47,302,332,0,0,176,0,0,57,1280,0,0,0,0,1,0,0,5.209453366,10.06877828,1,0,1,4.321928095,0,0,1.584962501,0,3.807354922,5.584962501,8.243173983,8.379378367,0,0,7.46760555,0,0,5.857980995,10.32305476,0,0
S2-PHG47-1,S2,PHG47,1,S2_PHG47,0,1,3,0,0,164,1409,23,0,0,5,0,0,47,0,0,0,2,0,0,85,489,0,0,0,5,572,0,0,1,2,0,0,7.366322214,10.46147945,4.584962501,0,0,2.584962501,0,0,5.584962501,0,0,0,1.584962501,0,0,6.426264755,8.936637939,0,0,0,2.584962501,9.162391329,0
S6-PHG47-2,S6,PHG47,2,S6_PHG47,0,0,18,0,0,0,3145,2,0,243,332,77,0,10,0,0,0,3,55,6,4,186,0,0,2,1247,135,0,0,0,4.247927513,0,0,0,11.61930296,1.584962501,0,7.930737338,8.379378367,6.285402219,0,3.459431619,0,0,0,2,5.807354922,2.807354922,2.321928095,7.54689446,0,0,1.584962501,10.28540222,7.087462841,0
S18-PHG47-1,S18,PHG47,1,S18_PHG47,0,1,9,0,0,0,726,2,0,327,334,1,0,2,0,2,0,7,1223,0,0,588,0,0,0,36,1645,0,0,1,3.321928095,0,0,0,9.505811554,1.584962501,0,8.357552005,8.388017285,1,0,1.584962501,0,1.584962501,0,3,10.25738784,0,0,9.202123824,0,0,0,5.209453366,10.68474862,0
S19-PHG47-2,S19,PHG47,2,S19_PHG47,1,1,7,0,0,14,618,1,0,0,33,0,0,200,1,1,0,94,3,8,0,207,0,0,123,378,12,2,1,1,3,0,0,3.906890596,9.273795599,1,0,0,5.087462841,0,0,7.651051691,1,1,0,6.569855608,2,3.169925001,0,7.700439718,0,0,6.95419631,8.566054038,3.700439718,1.584962501
S12-PHG47-1,S12,PHG47,1,S12_PHG47,0,0,0,1,0,43,204,0,0,0,74,0,0,1,0,0,0,375,1,0,0,15,0,0,161,466,1,0,0,0,0,1,0,5.459431619,7.6794801,0,0,0,6.22881869,0,0,1,0,0,0,8.554588852,1,0,0,4,0,0,7.339850003,8.86727874,1,0
S22-PHG47-1,S22,PHG47,1,S22_PHG47,2,1,3,0,0,71,747,7,0,3,4,0,0,1,0,0,0,4,2,2,0,869,0,0,0,1053,0,0,1.584962501,1,2,0,0,6.169925001,9.54689446,3,0,2,2.321928095,0,0,1,0,0,0,2.321928095,1.584962501,1.584962501,0,9.764871591,0,0,0,10.04165915,0,0
S24-PHG47-1,S24,PHG47,1,S24_PHG47,0,0,12,0,0,4,1883,4,0,0,80,0,0,61,0,0,2,8,0,0,2,447,0,0,437,2004,5,0,0,0,3.700439718,0,0,2.321928095,10.87958325,2.321928095,0,0,6.339850003,0,0,5.95419631,0,0,1.584962501,3.169925001,0,0,1.584962501,8.807354922,0,0,8.77478706,10.96938652,2.584962501,0
S14-PHG47-1,S14,PHG47,1,S14_PHG47,0,0,1,0,0,0,28,1,0,0,2,0,0,2,0,0,0,1,2,0,0,7,0,0,4,235,204,0,0,0,1,0,0,0,4.857980995,1,0,0,1.584962501,0,0,1.584962501,0,0,0,1,1.584962501,0,0,3,0,0,2.321928095,7.882643049,7.6794801,0
S7-PHG47-1,S7,PHG47,1,S7_PHG47,2,0,6,1,0,0,984,6,0,57,206,0,0,0,0,0,0,2,0,0,0,405,0,0,0,10,317,1,1.584962501,0,2.807354922,1,0,0,9.943979914,2.807354922,0,5.857980995,7.693486957,0,0,0,0,0,0,1.584962501,0,0,0,8.665335917,0,0,0,3.459431619,8.312882955,1
S4-PHG47-1,S4,PHG47,1,S4_PHG47,0,1,2,1,0,0,98,1022,0,0,102,0,2,294,0,0,0,457,0,1,28,152,0,19,0,858,3,6,0,1,1.584962501,1,0,0,6.62935662,9.99859043,0,0,6.686500527,0,1.584962501,8.204571144,0,0,0,8.839203788,0,1,4.857980995,7.257387843,0,4.321928095,0,9.746514321,2,2.807354922
S16-PHG47-2,S16,PHG47,2,S16_PHG47,0,0,0,0,0,0,142,6,0,0,84,0,0,48,0,0,0,11,0,1,17,54,0,0,269,340,0,0,0,0,0,0,0,0,7.159871337,2.807354922,0,0,6.409390936,0,0,5.614709844,0,0,0,3.584962501,0,1,4.169925001,5.781359714,0,0,8.076815597,8.413627929,0,0
S9-PHG47-2,S9,PHG47,2,S9_PHG47,0,0,0,2,0,43,976,1,0,0,14,0,0,0,0,16,5,387,188,0,0,175,0,0,54,1309,1,0,0,0,0,1.584962501,0,5.459431619,9.932214752,1,0,0,3.906890596,0,0,0,0,4.087462841,2.584962501,8.599912842,7.562242424,0,0,7.459431619,0,0,5.781359714,10.3553511,1,0
S15-PHG47-1,S15,PHG47,1,S15_PHG47,0,1,0,0,0,0,549,1,0,1,42,0,0,133,0,23,0,850,0,0,0,239,0,0,345,340,36,0,0,1,0,0,0,0,9.103287808,1,0,1,5.426264755,0,0,7.06608919,0,4.584962501,0,9.733015322,0,0,0,7.906890596,0,0,8.434628228,8.413627929,5.209453366,0
S3-PHG47-1,S3,PHG47,1,S3_PHG47,1,0,15,0,0,21,1817,14,0,0,38,0,0,198,0,0,0,109,1,0,1,125,0,0,81,336,2,1,1,0,4,0,0,4.459431619,10.82813648,3.906890596,0,0,5.285402219,0,0,7.636624621,0,0,0,6.781359714,1,0,1,6.977279923,0,0,6.357552005,8.396604781,1.584962501,1
S5-PHG47-2,S5,PHG47,2,S5_PHG47,0,4,0,2,0,1,90,2,0,162,566,0,0,2127,54,0,0,0,0,2,74,357,0,0,2,1033,2,0,0,2.321928095,0,1.584962501,0,1,6.50779464,1.584962501,0,7.348728154,9.147204925,0,0,11.05528244,5.781359714,0,0,0,0,1.584962501,6.22881869,8.483815777,0,0,1.584962501,10.01402047,1.584962501,0
S21-PHG47-2,S21,PHG47,2,S21_PHG47,0,0,14,0,1,0,2999,77,0,1,141,0,0,1,0,0,0,2,0,96,2,676,0,0,1,994,1,0,0,0,3.906890596,0,1,0,11.55074679,6.285402219,0,1,7.14974712,0,0,1,0,0,0,1.584962501,0,6.599912842,1.584962501,9.403012024,0,0,1,9.958552715,1,0
S22-PHG47-2,S22,PHG47,2,S22_PHG47,0,0,0,0,0,75,1071,3,0,7,1,0,0,3,0,0,0,1,0,0,0,1029,0,0,1,1612,2,0,0,0,0,0,0,6.247927513,10.06608919,2,0,3,1,0,0,2,0,0,0,1,0,0,0,10.00842862,0,0,1,10.65553072,1.584962501,0
S4-PHG47-2,S4,PHG47,2,S4_PHG47,0,1,1,0,0,0,113,995,0,0,74,0,0,302,0,0,0,400,0,0,15,187,0,13,0,816,0,4,0,1,1,0,0,0,6.832890014,9.960001932,0,0,6.22881869,0,0,8.243173983,0,0,0,8.647458426,0,0,4,7.554588852,0,3.807354922,0,9.674192268,0,2.321928095
S14-PHG47-2,S14,PHG47,2,S14_PHG47,0,0,1,0,0,0,27,2,0,1,3,0,0,1,0,0,0,0,1,0,0,2,0,0,3,161,180,0,0,0,1,0,0,0,4.807354922,1.584962501,0,1,2,0,0,1,0,0,0,0,1,0,0,1.584962501,0,0,2,7.339850003,7.499845887,0
S17-PHG47-1,S17,PHG47,1,S17_PHG47,0,0,15,0,0,0,1638,0,0,0,0,0,0,2,13,0,0,1,0,0,0,1,0,0,1,1395,271,0,0,0,4,0,0,0,10.67860014,0,0,0,0,0,0,1.584962501,3.807354922,0,0,1,0,0,0,1,0,0,1,10.44708323,8.087462841,0
S20-PHG47-2,S20,PHG47,2,S20_PHG47,1,1,1,0,0,26,123,1,0,16,100,0,0,217,0,0,0,3,0,0,4,164,0,0,0,296,4,0,1,1,1,0,0,4.754887502,6.95419631,1,0,4.087462841,6.658211483,0,0,7.768184325,0,0,0,2,0,0,2.321928095,7.366322214,0,0,0,8.214319121,2.321928095,0
S24-PHG47-2,S24,PHG47,2,S24_PHG47,0,0,6,0,0,5,1660,4,0,1,67,0,0,190,0,0,1,0,0,0,0,383,0,0,743,1924,3,0,0,0,2.807354922,0,0,2.584962501,10.69783636,2.321928095,0,1,6.087462841,0,0,7.577428828,0,0,1,0,0,0,0,8.584962501,0,0,9.539158811,10.91064273,2,0
S20-PHG47-1,S20,PHG47,1,S20_PHG47,5,4,3,0,0,33,218,1,0,19,120,0,0,485,0,0,0,6,0,0,3,266,0,0,5,412,0,0,2.584962501,2.321928095,2,0,0,5.087462841,7.77478706,1,0,4.321928095,6.918863237,0,0,8.924812504,0,0,0,2.807354922,0,0,2,8.060695932,0,0,2.584962501,8.689997971,0,0
S18-PHG47-2,S18,PHG47,2,S18_PHG47,0,0,5,0,1,0,613,7,0,247,276,1,0,2,0,0,0,1,1818,0,0,554,0,0,1,27,1541,0,0,0,2.584962501,0,1,0,9.262094845,3,0,7.95419631,8.113742166,1,0,1.584962501,0,0,0,1,10.82892983,0,0,9.116343961,0,0,1,4.807354922,10.59058705,0
S1-PHG47-1,S1,PHG47,1,S1_PHG47,0,2,3,0,0,8,358,1,0,0,42,1,0,577,0,0,0,887,21,6,0,85,0,0,109,539,5,0,0,1.584962501,2,0,0,3.169925001,8.487840034,1,0,0,5.426264755,1,0,9.174925683,0,0,0,9.794415866,4.459431619,2.807354922,0,6.426264755,0,0,6.781359714,9.076815597,2.584962501,0
S5-PHG47-1,S5,PHG47,1,S5_PHG47,0,5,2,0,0,0,44,1,0,249,505,0,0,2492,31,0,0,1,0,1,85,331,0,0,2,835,0,0,0,2.584962501,1.584962501,0,0,0,5.491853096,1,0,7.965784285,8.982993575,0,0,11.28366717,5,0,0,1,0,1,6.426264755,8.375039431,0,0,1.584962501,9.707359132,0,0
S19-PHG47-1,S19,PHG47,1,S19_PHG47,3,0,0,0,0,36,203,2,0,0,23,0,0,91,0,0,0,106,0,4,0,327,0,0,221,333,5,0,2,0,0,0,0,5.209453366,7.672425342,1.584962501,0,0,4.584962501,0,0,6.523561956,0,0,0,6.741466986,0,2.321928095,0,8.357552005,0,0,7.794415866,8.383704292,2.584962501,0
S16-PHG47-1,S16,PHG47,1,S16_PHG47,0,0,0,0,0,0,162,1,0,0,39,0,0,30,0,0,0,25,0,0,10,59,0,0,209,300,1,0,0,0,0,0,0,0,7.348728154,1,0,0,5.321928095,0,0,4.95419631,0,0,0,4.700439718,0,0,3.459431619,5.906890596,0,0,7.714245518,8.233619677,1,0
